silver          |     "numRowsRemoved" : 91,
silver          |     "allRemovalsTimeMs" : 108,
silver          |     "commitTimeMs" : 639,
silver          |     "memoryUsedBytes" : 2198360,
silver          |     "numRowsDroppedByWatermark" : 0,
silver          |     "numShufflePartitions" : 4,
silver          |     "numStateStoreInstances" : 4,
silver          |     "customMetrics" : {
silver          |       "loadedMapCacheHitCount" : 68,
silver          |       "loadedMapCacheMissCount" : 4,
silver          |       "numDroppedDuplicateRows" : 0,
silver          |       "stateOnCurrentVersionSizeBytes" : 1844704
silver          |     }
silver          |   } ],
silver          |   "sources" : [ {
silver          |     "description" : "DeltaSource[file:/workspace/data/bronze/callfiltering]",
silver          |     "startOffset" : {
silver          |       "sourceVersion" : 1,
silver          |       "reservoirId" : "188d4e7f-c353-4122-a541-a5d9c7cb89e1",
silver          |       "reservoirVersion" : 306,
silver          |       "index" : -1,
silver          |       "isStartingVersion" : false
silver          |     },
silver          |     "endOffset" : {
silver          |       "sourceVersion" : 1,
silver          |       "reservoirId" : "188d4e7f-c353-4122-a541-a5d9c7cb89e1",
silver          |       "reservoirVersion" : 308,
silver          |       "index" : -1,
silver          |       "isStartingVersion" : false
silver          |     },
silver          |     "latestOffset" : null,
silver          |     "numInputRows" : 71,
silver          |     "inputRowsPerSecond" : 3.5856774910358067,
silver          |     "processedRowsPerSecond" : 1.8765197166719527
silver          |   } ],
silver          |   "sink" : {
silver          |     "description" : "DeltaSink[/workspace/data/silver/callfiltering]",
silver          |     "numOutputRows" : -1
silver          |   }
silver          | }
silver          | 26/04/18 21:21:42 WARN ProcessingTimeExecutor: Current batch is falling behind. The trigger interval is 30000 milliseconds, but spent 37848 milliseconds
gold            | 26/04/18 21:21:42 INFO MapOutputTrackerMasterEndpoint: Asked to send map output locations for shuffle 80 to 172.18.0.9:59102
silver          | 26/04/18 21:21:42 INFO DeltaLog: Loading version 308 starting from checkpoint version 300.
silver          | 26/04/18 21:21:42 INFO DeltaLogFileIndex: Created DeltaLogFileIndex(JSON, numFilesInSegment: 8, totalFileSize: 113029)
gold            | 26/04/18 21:21:42 INFO TaskSetManager: Starting task 28.0 in stage 572.0 (TID 2902) (172.18.0.8, executor 7, partition 28, NODE_LOCAL, 8029 bytes) 
silver          | 26/04/18 21:21:42 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:42 INFO FileSourceStrategy: Pushed Filters: Or(IsNotNull(protocol.minReaderVersion),IsNotNull(metaData.id))
silver          | 26/04/18 21:21:42 INFO FileSourceStrategy: Post-Scan Filters: (isnotnull(protocol#170597.minReaderVersion) OR isnotnull(metaData#170596.id))
silver          | 26/04/18 21:21:42 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:42 INFO FileSourceStrategy: Pushed Filters: 
silver          | 26/04/18 21:21:42 INFO FileSourceStrategy: Post-Scan Filters: ((isnotnull(protocol#170611.minReaderVersion) OR isnotnull(metaData#170610.id)) OR (isnotnull(commitInfo#170612.inCommitTimestamp) AND (version#170613L = 308)))
silver          | 26/04/18 21:21:42 INFO MemoryStore: Block broadcast_2761 stored as values in memory (estimated size 219.3 KiB, free 125.3 MiB)
silver          | 26/04/18 21:21:42 INFO MemoryStore: Block broadcast_2761_piece0 stored as bytes in memory (estimated size 38.3 KiB, free 125.3 MiB)
silver          | 26/04/18 21:21:42 INFO BlockManagerInfo: Added broadcast_2761_piece0 in memory on 0931fa047f38:46793 (size: 38.3 KiB, free: 134.7 MiB)
silver          | 26/04/18 21:21:42 INFO SparkContext: Created broadcast 2761 from start at <unknown>:0
silver          | 26/04/18 21:21:42 INFO FileSourceScanExec: Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
gold            | 26/04/18 21:21:42 INFO TaskSetManager: Finished task 27.0 in stage 572.0 (TID 2901) in 387 ms on 172.18.0.8 (executor 7) (27/50)
silver          | 26/04/18 21:21:43 INFO CodeGenerator: Code generated in 81.79281 ms
silver          | 26/04/18 21:21:43 INFO MemoryStore: Block broadcast_2762 stored as values in memory (estimated size 215.1 KiB, free 125.1 MiB)
silver          | 26/04/18 21:21:43 INFO MemoryStore: Block broadcast_2762_piece0 stored as bytes in memory (estimated size 36.9 KiB, free 125.0 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2762_piece0 in memory on 0931fa047f38:46793 (size: 36.9 KiB, free: 134.7 MiB)
silver          | 26/04/18 21:21:43 INFO SparkContext: Created broadcast 2762 from start at <unknown>:0
silver          | 26/04/18 21:21:43 INFO FileSourceScanExec: Planning scan with bin packing, max size: 8416865 bytes, open cost is considered as scanning 4194304 bytes.
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 29.0 in stage 572.0 (TID 2903) (172.18.0.8, executor 7, partition 29, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 28.0 in stage 572.0 (TID 2902) in 247 ms on 172.18.0.8 (executor 7) (28/50)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2760_piece0 on 172.18.0.7:43221 in memory (size: 119.3 KiB, free: 864.0 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2760_piece0 on 0931fa047f38:46793 in memory (size: 119.3 KiB, free: 134.8 MiB)
silver          | 26/04/18 21:21:43 INFO SparkContext: Starting job: start at <unknown>:0
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Got job 725 (start at <unknown>:0) with 5 output partitions
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2759_piece0 on 172.18.0.6:36531 in memory (size: 134.0 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Final stage: ResultStage 1291 (start at <unknown>:0)
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Parents of final stage: List()
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Missing parents: List()
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Submitting ResultStage 1291 (MapPartitionsRDD[7995] at start at <unknown>:0), which has no missing parents
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2759_piece0 on 172.18.0.7:43221 in memory (size: 134.0 KiB, free: 864.1 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2759_piece0 on 172.18.0.8:32917 in memory (size: 134.0 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2759_piece0 on 0931fa047f38:46793 in memory (size: 134.0 KiB, free: 135.0 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Removed broadcast_2759_piece0 on 172.18.0.9:37307 in memory (size: 134.0 KiB, free: 864.7 MiB)
silver          | 26/04/18 21:21:43 INFO MemoryStore: Block broadcast_2763 stored as values in memory (estimated size 103.0 KiB, free 126.2 MiB)
silver          | 26/04/18 21:21:43 INFO MemoryStore: Block broadcast_2763_piece0 stored as bytes in memory (estimated size 29.3 KiB, free 126.2 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2763_piece0 in memory on 0931fa047f38:46793 (size: 29.3 KiB, free: 134.9 MiB)
silver          | 26/04/18 21:21:43 INFO SparkContext: Created broadcast 2763 from broadcast at DAGScheduler.scala:1585
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Submitting 5 missing tasks from ResultStage 1291 (MapPartitionsRDD[7995] at start at <unknown>:0) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4))
silver          | 26/04/18 21:21:43 INFO TaskSchedulerImpl: Adding task set 1291.0 with 5 tasks resource profile 0
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 0.0 in stage 1291.0 (TID 13385) (172.18.0.9, executor 15, partition 0, PROCESS_LOCAL, 8809 bytes) 
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 1.0 in stage 1291.0 (TID 13386) (172.18.0.7, executor 13, partition 1, PROCESS_LOCAL, 8957 bytes) 
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 2.0 in stage 1291.0 (TID 13387) (172.18.0.6, executor 16, partition 2, PROCESS_LOCAL, 8957 bytes) 
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 3.0 in stage 1291.0 (TID 13388) (172.18.0.8, executor 14, partition 3, PROCESS_LOCAL, 8957 bytes) 
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2763_piece0 in memory on 172.18.0.7:43221 (size: 29.3 KiB, free: 864.1 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2763_piece0 in memory on 172.18.0.8:32917 (size: 29.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2763_piece0 in memory on 172.18.0.6:36531 (size: 29.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2763_piece0 in memory on 172.18.0.9:37307 (size: 29.3 KiB, free: 864.7 MiB)
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 30.0 in stage 572.0 (TID 2904) (172.18.0.8, executor 7, partition 30, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 29.0 in stage 572.0 (TID 2903) in 298 ms on 172.18.0.8 (executor 7) (29/50)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2762_piece0 in memory on 172.18.0.6:36531 (size: 36.9 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2761_piece0 in memory on 172.18.0.9:37307 (size: 38.3 KiB, free: 864.6 MiB)
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 4.0 in stage 1291.0 (TID 13389) (172.18.0.6, executor 16, partition 4, PROCESS_LOCAL, 8957 bytes) 
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 2.0 in stage 1291.0 (TID 13387) in 312 ms on 172.18.0.6 (executor 16) (1/5)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2762_piece0 in memory on 172.18.0.8:32917 (size: 36.9 KiB, free: 864.4 MiB)
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 4.0 in stage 1291.0 (TID 13389) in 109 ms on 172.18.0.6 (executor 16) (2/5)
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 3.0 in stage 1291.0 (TID 13388) in 425 ms on 172.18.0.8 (executor 14) (3/5)
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Starting task 31.0 in stage 572.0 (TID 2905) (172.18.0.8, executor 7, partition 31, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 30.0 in stage 572.0 (TID 2904) in 312 ms on 172.18.0.8 (executor 7) (30/50)
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 0.0 in stage 1291.0 (TID 13385) in 490 ms on 172.18.0.9 (executor 15) (4/5)
silver          | 26/04/18 21:21:43 INFO BlockManagerInfo: Added broadcast_2762_piece0 in memory on 172.18.0.7:43221 (size: 36.9 KiB, free: 864.1 MiB)
gold            | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 26.0 in stage 572.0 (TID 2900) in 1330 ms on 172.18.0.9 (executor 8) (31/50)
silver          | 26/04/18 21:21:43 INFO TaskSetManager: Finished task 1.0 in stage 1291.0 (TID 13386) in 605 ms on 172.18.0.7 (executor 13) (5/5)
silver          | 26/04/18 21:21:43 INFO TaskSchedulerImpl: Removed TaskSet 1291.0, whose tasks have all completed, from pool 
silver          | 26/04/18 21:21:43 INFO DAGScheduler: ResultStage 1291 (start at <unknown>:0) finished in 0.636 s
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Job 725 is finished. Cancelling potential speculative or zombie tasks for this job
silver          | 26/04/18 21:21:43 INFO TaskSchedulerImpl: Killing all running tasks in stage 1291: Stage finished
silver          | 26/04/18 21:21:43 INFO DAGScheduler: Job 725 finished: start at <unknown>:0, took 0.644153 s
silver          | 26/04/18 21:21:43 INFO Snapshot: [tableId=188d4e7f-c353-4122-a541-a5d9c7cb89e1] Created snapshot Snapshot(path=file:/workspace/data/bronze/callfiltering/_delta_log, version=308, metadata=Metadata(188d4e7f-c353-4122-a541-a5d9c7cb89e1,null,null,Format(parquet,Map()),{"type":"struct","fields":[{"name":"action","type":"string","nullable":true,"metadata":{}},{"name":"addiClgParty","type":"string","nullable":true,"metadata":{}},{"name":"callOrigin","type":"string","nullable":true,"metadata":{}},{"name":"cfBlockType","type":"string","nullable":true,"metadata":{}},{"name":"cfTurnedOff","type":"boolean","nullable":true,"metadata":{}},{"name":"clgParty","type":"string","nullable":true,"metadata":{}},{"name":"cldParty","type":"string","nullable":true,"metadata":{}},{"name":"dp","type":"long","nullable":true,"metadata":{}},{"name":"executionTime","type":"long","nullable":true,"metadata":{}},{"name":"hostName","type":"string","nullable":true,"metadata":{}},{"name":"imsi","type":"string","nullable":true,"metadata":{}},{"name":"msisdn","type":"string","nullable":true,"metadata":{}},{"name":"normAddiClgParty","type":"string","nullable":true,"metadata":{}},{"name":"normCldParty","type":"string","nullable":true,"metadata":{}},{"name":"normClgParty","type":"string","nullable":true,"metadata":{}},{"name":"normRedParty","type":"string","nullable":true,"metadata":{}},{"name":"redParty","type":"string","nullable":true,"metadata":{}},{"name":"requestId","type":"string","nullable":true,"metadata":{}},{"name":"result","type":"string","nullable":true,"metadata":{}},{"name":"serviceName","type":"string","nullable":true,"metadata":{}},{"name":"skey","type":"long","nullable":true,"metadata":{}},{"name":"startTime","type":"timestamp","nullable":true,"metadata":{}},{"name":"status","type":"string","nullable":true,"metadata":{}},{"name":"timestamp","type":"timestamp","nullable":true,"metadata":{}},{"name":"triggerService","type":"string","nullable":true,"metadata":{}},{"name":"event_uid","type":"string","nullable":true,"metadata":{}},{"name":"year","type":"integer","nullable":true,"metadata":{}},{"name":"month","type":"integer","nullable":true,"metadata":{}},{"name":"day","type":"integer","nullable":true,"metadata":{}},{"name":"kafka_timestamp","type":"timestamp","nullable":true,"metadata":{}}]},List(year, month, day),Map(),Some(1776522653989)), logSegment=LogSegment(file:/workspace/data/bronze/callfiltering/_delta_log,308,WrappedArray(DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000301.json; isDirectory=false; length=14350; replication=1; blocksize=33554432; modification_time=1776547110521; access_time=1776547111814; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000302.json; isDirectory=false; length=14110; replication=1; blocksize=33554432; modification_time=1776547117226; access_time=1776547117912; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000303.json; isDirectory=false; length=14000; replication=1; blocksize=33554432; modification_time=1776547145380; access_time=1776547146350; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000304.json; isDirectory=false; length=14118; replication=1; blocksize=33554432; modification_time=1776547184073; access_time=1776547186196; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000305.json; isDirectory=false; length=13996; replication=1; blocksize=33554432; modification_time=1776547236012; access_time=1776547235954; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000306.json; isDirectory=false; length=13988; replication=1; blocksize=33554432; modification_time=1776547245317; access_time=1776547245283; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000307.json; isDirectory=false; length=14109; replication=1; blocksize=33554432; modification_time=1776547263627; access_time=1776547263607; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000308.json; isDirectory=false; length=14358; replication=1; blocksize=33554432; modification_time=1776547295537; access_time=1776547295501; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}),org.apache.spark.sql.delta.CheckpointProvider$$anon$2@1500516a,1776547295537), checksumOpt=None)
silver          | 26/04/18 21:21:43 INFO DeltaLog: Updated snapshot to Snapshot(path=file:/workspace/data/bronze/callfiltering/_delta_log, version=308, metadata=Metadata(188d4e7f-c353-4122-a541-a5d9c7cb89e1,null,null,Format(parquet,Map()),{"type":"struct","fields":[{"name":"action","type":"string","nullable":true,"metadata":{}},{"name":"addiClgParty","type":"string","nullable":true,"metadata":{}},{"name":"callOrigin","type":"string","nullable":true,"metadata":{}},{"name":"cfBlockType","type":"string","nullable":true,"metadata":{}},{"name":"cfTurnedOff","type":"boolean","nullable":true,"metadata":{}},{"name":"clgParty","type":"string","nullable":true,"metadata":{}},{"name":"cldParty","type":"string","nullable":true,"metadata":{}},{"name":"dp","type":"long","nullable":true,"metadata":{}},{"name":"executionTime","type":"long","nullable":true,"metadata":{}},{"name":"hostName","type":"string","nullable":true,"metadata":{}},{"name":"imsi","type":"string","nullable":true,"metadata":{}},{"name":"msisdn","type":"string","nullable":true,"metadata":{}},{"name":"normAddiClgParty","type":"string","nullable":true,"metadata":{}},{"name":"normCldParty","type":"string","nullable":true,"metadata":{}},{"name":"normClgParty","type":"string","nullable":true,"metadata":{}},{"name":"normRedParty","type":"string","nullable":true,"metadata":{}},{"name":"redParty","type":"string","nullable":true,"metadata":{}},{"name":"requestId","type":"string","nullable":true,"metadata":{}},{"name":"result","type":"string","nullable":true,"metadata":{}},{"name":"serviceName","type":"string","nullable":true,"metadata":{}},{"name":"skey","type":"long","nullable":true,"metadata":{}},{"name":"startTime","type":"timestamp","nullable":true,"metadata":{}},{"name":"status","type":"string","nullable":true,"metadata":{}},{"name":"timestamp","type":"timestamp","nullable":true,"metadata":{}},{"name":"triggerService","type":"string","nullable":true,"metadata":{}},{"name":"event_uid","type":"string","nullable":true,"metadata":{}},{"name":"year","type":"integer","nullable":true,"metadata":{}},{"name":"month","type":"integer","nullable":true,"metadata":{}},{"name":"day","type":"integer","nullable":true,"metadata":{}},{"name":"kafka_timestamp","type":"timestamp","nullable":true,"metadata":{}}]},List(year, month, day),Map(),Some(1776522653989)), logSegment=LogSegment(file:/workspace/data/bronze/callfiltering/_delta_log,308,WrappedArray(DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000301.json; isDirectory=false; length=14350; replication=1; blocksize=33554432; modification_time=1776547110521; access_time=1776547111814; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000302.json; isDirectory=false; length=14110; replication=1; blocksize=33554432; modification_time=1776547117226; access_time=1776547117912; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000303.json; isDirectory=false; length=14000; replication=1; blocksize=33554432; modification_time=1776547145380; access_time=1776547146350; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000304.json; isDirectory=false; length=14118; replication=1; blocksize=33554432; modification_time=1776547184073; access_time=1776547186196; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000305.json; isDirectory=false; length=13996; replication=1; blocksize=33554432; modification_time=1776547236012; access_time=1776547235954; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000306.json; isDirectory=false; length=13988; replication=1; blocksize=33554432; modification_time=1776547245317; access_time=1776547245283; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000307.json; isDirectory=false; length=14109; replication=1; blocksize=33554432; modification_time=1776547263627; access_time=1776547263607; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}, DeprecatedRawLocalFileStatus{path=file:/workspace/data/bronze/callfiltering/_delta_log/00000000000000000308.json; isDirectory=false; length=14358; replication=1; blocksize=33554432; modification_time=1776547295537; access_time=1776547295501; owner=; group=; permission=rw-rw-rw-; isSymlink=false; hasAcl=false; isEncrypted=false; isErasureCoded=false}),org.apache.spark.sql.delta.CheckpointProvider$$anon$2@1500516a,1776547295537), checksumOpt=None)
silver          | 26/04/18 21:21:43 INFO CheckpointFileManager: Writing atomically to file:/workspace/data/checkpoint/silver/kafka_callfiltering/offsets/220 using temp file file:/workspace/data/checkpoint/silver/kafka_callfiltering/offsets/.220.e2d9a03f-4d15-4cd8-9556-f3c6b8b0b89d.tmp
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Starting task 32.0 in stage 572.0 (TID 2906) (172.18.0.8, executor 7, partition 32, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Finished task 31.0 in stage 572.0 (TID 2905) in 283 ms on 172.18.0.8 (executor 7) (32/50)
silver          | 26/04/18 21:21:44 INFO CheckpointFileManager: Renamed temp file file:/workspace/data/checkpoint/silver/kafka_callfiltering/offsets/.220.e2d9a03f-4d15-4cd8-9556-f3c6b8b0b89d.tmp to file:/workspace/data/checkpoint/silver/kafka_callfiltering/offsets/220
silver          | 26/04/18 21:21:44 INFO MicroBatchExecution: Committed offsets for batch 220. Metadata OffsetSeqMetadata(1776540047391,1776547303887,Map(spark.sql.streaming.stateStore.providerClass -> org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider, spark.sql.streaming.join.stateFormatVersion -> 2, spark.sql.streaming.stateStore.compression.codec -> lz4, spark.sql.streaming.stateStore.rocksdb.formatVersion -> 5, spark.sql.streaming.statefulOperator.useStrictDistribution -> true, spark.sql.streaming.flatMapGroupsWithState.stateFormatVersion -> 2, spark.sql.streaming.multipleWatermarkPolicy -> min, spark.sql.streaming.aggregation.stateFormatVersion -> 2, spark.sql.shuffle.partitions -> 4))
silver          | 26/04/18 21:21:44 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Pushed Filters: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Post-Scan Filters: 
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Starting task 33.0 in stage 572.0 (TID 2907) (172.18.0.8, executor 7, partition 33, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Finished task 32.0 in stage 572.0 (TID 2906) in 225 ms on 172.18.0.8 (executor 7) (33/50)
silver          | 26/04/18 21:21:44 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Pushed Filters: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Post-Scan Filters: 
silver          | 26/04/18 21:21:44 INFO DeltaLog: Loading version 290 starting from checkpoint version 290.
silver          | 26/04/18 21:21:44 INFO DeltaLogFileIndex: Created DeltaLogFileIndex(Parquet, numFilesInSegment: 1, totalFileSize: 251695)
silver          | 26/04/18 21:21:44 INFO DeltaLogFileIndex: Created DeltaLogFileIndex(Parquet, numFilesInSegment: 1, totalFileSize: 251695)
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Starting task 34.0 in stage 572.0 (TID 2908) (172.18.0.8, executor 7, partition 34, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Finished task 33.0 in stage 572.0 (TID 2907) in 134 ms on 172.18.0.8 (executor 7) (34/50)
silver          | 26/04/18 21:21:44 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Pushed Filters: Or(IsNotNull(checkpointMetadata.version),IsNotNull(sidecar.path))
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Post-Scan Filters: (isnotnull(checkpointMetadata#170749.version) OR isnotnull(sidecar#170750.path))
silver          | 26/04/18 21:21:44 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Pushed Filters: Or(Or(IsNotNull(protocol.minReaderVersion),IsNotNull(metaData.id)),IsNotNull(commitInfo.inCommitTimestamp))
silver          | 26/04/18 21:21:44 INFO FileSourceStrategy: Post-Scan Filters: ((isnotnull(protocol#170740.minReaderVersion) OR isnotnull(metaData#170739.id)) OR isnotnull(commitInfo#170741.inCommitTimestamp))
silver          | 26/04/18 21:21:44 INFO MemoryStore: Block broadcast_2764 stored as values in memory (estimated size 217.6 KiB, free 126.0 MiB)
silver          | 26/04/18 21:21:44 INFO MemoryStore: Block broadcast_2764_piece0 stored as bytes in memory (estimated size 37.9 KiB, free 125.9 MiB)
silver          | 26/04/18 21:21:44 INFO BlockManagerInfo: Added broadcast_2764_piece0 in memory on 0931fa047f38:46793 (size: 37.9 KiB, free: 134.9 MiB)
silver          | 26/04/18 21:21:44 INFO SparkContext: Created broadcast 2764 from start at <unknown>:0
silver          | 26/04/18 21:21:44 INFO FileSourceScanExec: Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
silver          | 26/04/18 21:21:44 INFO SparkContext: Starting job: start at <unknown>:0
silver          | 26/04/18 21:21:44 INFO DAGScheduler: Got job 726 (start at <unknown>:0) with 1 output partitions
silver          | 26/04/18 21:21:44 INFO DAGScheduler: Final stage: ResultStage 1292 (start at <unknown>:0)
silver          | 26/04/18 21:21:44 INFO DAGScheduler: Parents of final stage: List()
silver          | 26/04/18 21:21:44 INFO DAGScheduler: Missing parents: List()
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Starting task 35.0 in stage 572.0 (TID 2909) (172.18.0.8, executor 7, partition 35, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:44 INFO TaskSetManager: Finished task 34.0 in stage 572.0 (TID 2908) in 148 ms on 172.18.0.8 (executor 7) (35/50)
silver          | 26/04/18 21:21:44 INFO DAGScheduler: Submitting ResultStage 1292 (MapPartitionsRDD[7999] at start at <unknown>:0), which has no missing parents
silver          | 26/04/18 21:21:44 INFO MemoryStore: Block broadcast_2765 stored as values in memory (estimated size 25.8 KiB, free 125.9 MiB)
silver          | 26/04/18 21:21:44 INFO BlockManagerInfo: Removed broadcast_2763_piece0 on 172.18.0.6:36531 in memory (size: 29.3 KiB, free: 864.5 MiB)
